upc,name,price,stock,review_rating,review_num
d9290e99f189ce84,Alight (The Generations Trilogy #2),￥499.83,5,4,0
630e766f0a1987dd,Fool Me Once,￥144.68,5,1,0
a8f4577a48023344,Vogue Colors A to Z: A Fashion Coloring Book,￥446.59,4,4,0
d4de23aa98acc65b,The Shining (The Shining #1),￥237.84,4,3,0
89a89e76f3516357,A Clash of Kings (A Song of Ice and Fire #2),￥92.05,5,3,0
31f5bbf4974d29c9,Some Women,￥117.13,4,5,0
8930013d06942df1,The Beast (Black Dagger Brotherhood #14),￥393.10,4,5,0
9c4d061c1e2fe6bf,The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),￥509.38,4,3,0
df53c2948b32bde3,"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",￥237.84,4,2,0
ff2dffba388d9922,The Demonists (Demonist #1),￥444.55,4,2,0
6d2f70d9424f41a1,The Hunger Games (The Hunger Games #1),￥254.65,4,5,0
6587f46697fc4443,The Hound of the Baskervilles (Sherlock Holmes #5),￥126.43,4,2,0
45033bdf3d9ed158,The Gunning of America: Business and the Making of American Gun Culture,￥143.40,4,4,0
c65ee14957c0fa5c,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,￥240.83,4,2,0
6a57286a8890d8c5,The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,￥330.23,4,3,0
011674f4a3834b8d,The Passion of Dolssa,￥241.60,4,5,0
9cc207168a03470d,The Perfect Play (Play by Play #1),￥511.77,4,3,0
6053ddf69c967d5f,The Pilgrim's Progress,￥428.76,4,2,0
f2c8f4b4c94d5c5c,A Feast for Crows (A Song of Ice and Fire #4),￥146.82,5,4,0
03cbb67c0f990d87,A Game of Thrones (A Song of Ice and Fire #1),￥396.00,5,2,0
cf3b86489890b9f2,A Girl's Guide to Moving On (New Beginnings #2),￥267.02,5,1,0
8fff1084aa085a13,"Fruits Basket, Vol. 4 (Fruits Basket #4)",￥430.30,4,4,0
38199c5d7da0c0ef,Shopaholic Ties the Knot (Shopaholic #3),￥412.81,4,5,0
5eff05e59f905a49,Girl With a Pearl Earring,￥228.37,4,1,0
23310ce84d3c9f85,Gone with the Wind,￥277.17,4,3,0
ddbc5530d2939d49,God Is Not Great: How Religion Poisons Everything,￥237.16,4,1,0
c7c4f55b7321cba7,Harry Potter and the Chamber of Secrets (Harry Potter #2),￥125.75,4,1,0
73f4f87dd936ee5c,Harry Potter and the Half-Blood Prince (Harry Potter #6),￥415.88,4,5,0
5a6b7155f2797537,Harry Potter and the Order of the Phoenix (Harry Potter #5),￥269.83,4,4,0
eff24325e0ede639,Harry Potter and the Prisoner of Azkaban (Harry Potter #3),￥206.19,4,4,0
ac337893a9fe0085,Harry Potter and the Sorcerer's Stone (Harry Potter #1),￥118.58,4,3,0
deda806b68b0aa11,Little Women (Little Women #1),￥239.46,4,4,0
670a2773607d785d,It,￥213.36,4,3,0
5212c6acea3359e5,Mockingjay (The Hunger Games #3),￥174.37,4,4,0
81d4191030b9704b,Misery,￥296.79,4,2,0
70b585c9d0f15725,Needful Things,￥405.30,4,4,0
869d20b3b8128230,Night Shift (Night Shift #1-20),￥108.77,4,4,0
3a95f5a2df4ff921,No One Here Gets Out Alive,￥170.79,4,5,0
2ba5ccc84d35006c,"Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors",￥105.44,4,3,0
5de4baa88061a77a,Outlander (Outlander #1),￥167.80,4,5,0
ae884ac655d6ee3e,Paper and Fire (The Great Library #2),￥421.85,4,5,0
ad15a9a139919918,Far From True (Promise Falls Trilogy #2),￥297.98,4,2,0
be3db344a845580b,We Are All Completely Beside Ourselves,￥205.08,3,1,0
06bab964fd536971,We the People: The Modern-Day Figures Who Have Reshaped and Affirmed the Founding Fathers' Vision of America,￥272.56,3,3,0
dab0196cd5fc8e5e,When You Are Engulfed in Flames,￥263.52,3,5,0
5d55202da0252627,World War Z: An Oral History of the Zombie War,￥185.97,3,1,0
d30b9215c72cca87,Wild: From Lost to Found on the Pacific Crest Trail,￥392.59,3,3,0
5a7ff9aaa3168878,Wuthering Heights,￥151.25,3,3,0
634b7165c96ebb9f,Zero History (Blue Ant #3),￥296.62,3,1,0
07bb35158d9dd3d2,"Where'd You Go, Bernadette",￥154.67,3,1,0
6e9403f00acd6752,'Salem's Lot,￥422.79,4,4,0
d12ca4020c2f602e,"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",￥235.62,4,1,0
f6ae39568db1130e,A New Earth: Awakening to Your Life's Purpose,￥474.74,4,5,0
1451b55e5e56bb89,Animal Farm,￥488.14,4,3,0
aead11697d14ea36,A Walk to Remember,￥481.40,4,1,0
0812f54c93d726ce,Can You Keep a Secret?,￥187.17,4,1,0
78a4ac98191ac675,Atlas Shrugged,￥226.75,4,5,0
2798974abc8a58a8,Candide,￥500.17,4,3,0
a2dc754afb69bb32,Confessions of a Shopaholic (Shopaholic #1),￥417.50,4,2,0
aaebac5fda798b1b,Changing the Game (Play by Play #2),￥114.14,4,3,0
2b69d289279aabfd,Dark Lover (Black Dagger Brotherhood #1),￥109.79,4,1,0
742702d662a71410,The Smitten Kitchen Cookbook,￥201.24,3,1,0
49f24193f0b961e6,The Stand,￥493.60,3,2,0
3d15714d4d3d15dd,The Thing About Jellyfish,￥416.05,3,1,0
2b685187f55c5d31,The Travelers,￥134.53,3,1,0
224fa77d4b248046,The Tipping Point: How Little Things Can Make a Big Difference,￥85.48,3,2,0
75fed6a47f69859d,The Wild Robot,￥478.33,3,3,0
813cff2aefa5d1f0,The Undomestic Goddess,￥390.29,3,4,0
a33ed2e6068df53e,"The Wicked + The Divine, Vol. 3: Commercial Suicide (The Wicked + The Divine)",￥122.93,3,3,0
719d72f3ee512dc6,"Thinking, Fast and Slow",￥180.34,3,1,0
57f755143ee96fd4,Three-Martini Lunch,￥198.00,3,3,0
8ebad30219b8679c,Twenties Girl,￥365.12,3,2,0
61bc8167c9680283,Two Boys Kissing,￥279.30,3,2,0
b830685072fa871f,"Unstuffed: Decluttering Your Home, Mind, and Soul",￥495.56,3,1,0
599a4f98bb193368,Under the Banner of Heaven: A Story of Violent Faith,￥255.93,3,1,0
2173a2ce35f6ace1,"Trespassing Across America: One Man's Epic, Never-Done-Before (and Sort of Illegal) Hike Across the Heartland",￥456.49,3,1,0
b53078de0147f6bf,Twilight (Twilight #1),￥357.70,3,2,0
4672d10b9b1e7a05,Vegan Vegetarian Omnivore: Dinner for Everyone at the Table,￥116.53,3,2,0
52aa3d79b1cee455,Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination,￥432.18,3,3,0
4266f48a0aa1c37d,The Maze Runner (The Maze Runner #1),￥178.55,3,1,0
7feac4000cbc5859,Voyager (Outlander #3),￥179.75,3,5,0
cf2f27fdf94ba20e,The Lonely Ones,￥371.86,3,5,0
6263c1d2997b8ce0,The Nanny Diaries (Nanny #1),￥448.13,3,5,0
36c15687f5ab0f7c,The Lover's Dictionary,￥495.56,3,2,0
3e42ac0f4d43320f,The New Guy (and Other Senior Year Distractions),￥383.21,3,3,0
29d6d87f3418638b,The Nightingale,￥224.02,3,4,0
fa26798728f5208f,The Paris Wife,￥313.94,3,3,0
3c456328b04a8ee8,The Red Tent,￥304.21,3,5,0
ee441c8e027caa66,The Obsession,￥387.56,3,1,0
969f6c7e86554814,The Purest Hook (Second Circle Tattoos #3),￥104.50,3,1,0
0e7beedf0ee9380c,The Purpose Driven Life: What on Earth Am I Here for?,￥317.26,3,3,0
0baf71623648413a,The Name of God is Mercy,￥317.78,3,2,0
e2d47e82c50d41d9,The Rest Is Noise: Listening to the Twentieth Century,￥296.62,3,1,0
0e92ccf1bd39e68f,The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2),￥93.16,3,1,0
1a5044d233936b1a,The Rise of Theodore Roosevelt (Theodore Roosevelt #1),￥363.16,3,3,0
b9f6305a3d650e2c,The Picture of Dorian Gray,￥253.37,3,2,0
322a9e34d87f54b1,The Rose & the Dagger (The Wrath and the Dawn #2),￥500.25,3,4,0
91eb9605998a7c03,"The Sandman, Vol. 3: Dream Country (The Sandman (volumes) #3)",￥473.89,3,5,0
0e4e2d31c2fb3aad,Walk the Edge (Thunder Road #2),￥276.06,3,3,0
b22362b434e8ee62,The Day the Crayons Came Home (Crayons),￥224.62,3,5,0
366a236aa1ea6f07,The Road to Little Dribbling: Adventures of an American in Britain (Notes From a Small Island #2),￥198.00,3,1,0
f51062bf579507d9,The Demon-Haunted World: Science as a Candle in the Dark,￥445.74,3,4,0
a6ab0cb7106a67f2,The Devil Wears Prada (The Devil Wears Prada #1),￥377.83,3,1,0
c6bf14cb901c63ac,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",￥111.16,3,4,0
8f5d16a5a9bd58b2,The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3),￥490.36,3,1,0
b3f2bc2cefb35f05,"The End of Faith: Religion, Terror, and the Future of Reason",￥188.79,3,4,0
dd003e904727281a,The Exiled,￥370.67,3,3,0
bfa9cb304075d3e8,The Girl Who Played with Fire (Millennium Trilogy #2),￥188.87,3,2,0
63c0826ef59eae66,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",￥489.25,3,5,0
92dcc54a27107a37,The Girl with All the Gifts,￥422.02,3,3,0
e2dac1f4739e0bd5,The Giver (The Giver Quartet #1),￥104.93,3,1,0
f06039c29b5891fa,The Silkworm (Cormoran Strike #2),￥196.64,3,5,0
c88422d8959260ab,The Goldfinch,￥371.78,3,3,0
4a0a276409968a73,The Guernsey Literary and Potato Peel Pie Society,￥422.54,3,1,0
b5da59dd177eb36b,The Guns of August,￥124.04,3,2,0
35e69a79d2b1e804,"The Land of 10,000 Madonnas",￥252.86,3,4,0
554e9e2d532b3a87,The Infinities,￥233.83,3,1,0
ff6bb30dd0c482a6,The Husband's Secret,￥447.96,3,5,0
70c7c3ca7f9b2728,The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,￥289.37,3,3,0
476c7972e9b41891,The Last Painting of Sara de Vos,￥473.89,3,2,0
dabf11918b48b40c,The Da Vinci Code (Robert Langdon #2),￥195.87,3,2,0
f08667e4c0458f37,Spilled Milk: Based on a True Story,￥422.36,3,1,0
61002f3b7ba5d780,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",￥220.35,3,2,0
a11ae5f07572ef49,Stiff: The Curious Lives of Human Cadavers,￥313.43,3,3,0
a8b0ea6490bc818f,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1),￥407.78,3,3,0
c57d3c96af23c297,Shopaholic & Baby (Shopaholic #5),￥396.26,3,2,0
2858ac90c4758e1f,The Art of Fielding,￥188.53,3,1,0
3fc9d51d1c4d6ba7,Something Blue (Darcy & Rachel #2),￥465.96,3,1,0
feaaae90514eb2ac,Soldier (Talon #3),￥210.88,3,2,0
311634df10651e05,"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",￥292.78,3,3,0
ac27ab4bcd9c492e,Something Borrowed (Darcy & Rachel #1),￥417.67,3,5,0
b04a6a0db525857d,The Autobiography of Malcolm X,￥199.88,3,2,0
cd3dcd83bb002e78,The Blind Side: Evolution of a Game,￥458.19,3,5,0
a75e274c8814b539,The Book Thief,￥456.32,3,2,0
08decd9664e5d56e,The Book of Basketball: The NBA According to The Sports Guy,￥382.53,3,5,0
487449f4f6322f0f,The Catcher in the Rye,￥209.43,3,1,0
970bd3316219e7dc,The Case for Christ (Cases for Christianity),￥408.12,3,1,0
23707d3ddf14a999,The Complete Poems,￥352.50,3,5,0
b7f475238ed50429,The Cat in the Hat (Beginner Books B-1),￥138.71,3,2,0
07806456878931bc,Seven Days in the Art World,￥446.42,3,2,0
1be6d3b121865edb,The Cuckoo's Calling (Cormoran Strike #1),￥163.88,3,1,0
3c565df219ba3274,Quiet: The Power of Introverts in a World That Can't Stop Talking,￥371.52,3,1,0
2ef5dc7e278e562a,Ready Player One,￥162.68,3,4,0
cad70d6ffd53912f,The Complete Stories and Poems (The Works of Edgar Allan Poe [Cameo Edition]),￥228.46,3,4,0
4c8ece50736f9e88,Red: The True Story of Red Riding Hood,￥243.47,3,3,0
ecdf73ee66c33b17,Reservations for Two,￥94.69,3,3,0
3250650a5c4e6f07,One for the Money (Stephanie Plum #1),￥280.41,3,2,0
8378c899988905ee,Orange Is the New Black,￥209.95,3,2,0
09a7b0b566ad6225,Outliers: The Story of Success,￥120.80,3,1,0
c59283b05905c853,Original Fake,￥268.30,3,3,0
8e2dfd6bcf48e1e6,Packing for Mars: The Curious Science of Life in the Void,￥483.53,3,2,0
cb62418129b864a3,Persepolis: The Story of a Childhood (Persepolis #1-2),￥333.81,3,1,0
89cad3f37c9ce226,"Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars",￥355.48,3,4,0
8e9dd8431170c09e,Rework,￥382.87,3,2,0
9707989a439757b4,Prodigy: The Graphic Novel (Legend: The Graphic Novel #2),￥372.20,3,3,0
7b870bf85d01c2dc,"Saga, Volume 3 (Saga (Collected Editions) #3)",￥184.01,3,5,0
b4f5672f68ec3a83,Rogue Lawyer (Rogue Lawyer #1),￥427.48,3,3,0
281a244ce1954711,Seven Brief Lessons on Physics,￥261.05,3,4,0
cb65e49993db9a93,Notes from a Small Island (Notes From a Small Island #1),￥342.69,3,1,0
510832818edb6fbc,Scarlet (The Lunar Chronicles #2),￥124.30,3,4,0
16e843e6b853cc2f,Lady Renegades (Rebel Belle #3),￥452.48,3,5,0
5b2cd5b31a510848,Sarah's Key,￥394.90,3,1,0
190fbebbf798c31a,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",￥473.46,3,5,0
28921443f052bea6,Running with Scissors,￥110.13,3,4,0
0ce8075fab4a2b5b,Legend (Legend #1),￥372.72,3,4,0
1246e4ffeb5ac4ea,Let's Pretend This Never Happened: A Mostly True Memoir,￥384.83,3,1,0
d5e1a9bfe22bbf9f,"Lean In: Women, Work, and the Will to Lead",￥213.44,3,1,0
1de75f05d57bfc10,Letter to a Christian Nation,￥189.39,3,1,0
4ec53ff7e2263f32,Life After Life,￥222.91,3,2,0
4b3f4f151c99f472,"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",￥283.74,3,2,0
4ef75307fb64e2ad,Lila (Gilead #3),￥106.38,3,3,0
0dcadb06206abd3c,Lust & Wonder,￥101.26,3,2,0
c53d9fefcda371e9,Life Without a Recipe,￥503.66,3,5,0
abc4a7ee16c21088,Me Talk Pretty One Day,￥491.38,3,2,0
546da23278482b0a,Manuscript Found in Accra,￥298.41,3,2,0
e9056f9b5a40a301,Midnight Riot (Peter Grant/ Rivers of London - books #1),￥473.12,3,2,0
7ce5a92baabb6bc0,Morning Star (Red Rising #3),￥250.81,3,1,0
54aeeb4610d3ae08,Naked,￥270.34,3,3,0
747cf7fca2ccdbd4,Neither Here nor There: Travels in Europe,￥332.28,3,3,0
7980fa06f2b704d8,"Miracles from Heaven: A Little Girl, Her Journey to Heaven, and Her Amazing Story of Healing",￥493.34,3,1,0
c4d9fce9eff3b8ba,Night (The Night Trilogy #1),￥115.25,3,1,0
4f6985aca357ae09,"Grayson, Vol 3: Nemesis (Grayson #3)",￥364.44,3,1,0
a0dd11f6abc421ec,Jurassic Park (Jurassic Park #1),￥383.63,3,1,0
d5c588b6f9c015e4,Gone Girl,￥320.76,3,5,0
c300cc9326592b65,Gratitude,￥227.43,3,5,0
984b3b6e7479b571,Golden (Heart of Dread #3),￥360.09,3,4,0
b003f8bb02f76dc5,Heir to the Sky,￥375.96,3,4,0
621e2c310cec8d32,Green Eggs and Ham (Beginner Books B-16),￥92.05,3,4,0
0cb4856be3694a57,Holidays on Ice,￥435.67,3,2,0
557c03c284be1bf2,House of Leaves,￥468.26,3,1,0
1812b8f5641287e3,"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",￥372.80,3,2,0
cc1ac978a6835ef6,Horrible Bear!,￥320.08,3,2,0
6b32b561dab8036c,I've Got Your Number,￥167.97,3,1,0
6c4d17a46cac8787,Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World,￥282.71,3,3,0
8010c7c148057fd3,I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,￥246.37,3,2,0
61569d12d4ae7161,If I Run (If I Run #1),￥426.29,3,4,0
d8292cd5f1aca291,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",￥246.12,3,3,0
a7c3f1010d64799a,Into the Wild,￥483.70,3,5,0
41fc5dce044f16f5,Girl in the Blue Coat,￥399.50,3,2,0
034829ffdd0a0aea,Is Everyone Hanging Out Without Me? (And Other Concerns),￥171.56,3,3,0
d4a29356fc992879,It's Never Too Late to Begin Again: Discovering Creativity and Meaning at Midlife and Beyond,￥361.54,3,1,0
ed813a848580ba50,Fifty Shades Freed (Fifty Shades #3),￥131.03,3,5,0
147019cae600694e,Fellside,￥329.46,3,1,0
6c4646d90b60a56c,Inferno (Robert Langdon #4),￥349.77,3,5,0
c9782ad2a0ed9331,Crazy Rich Asians (Crazy Rich Asians #1),￥419.12,3,5,0
157f693d9e600ccc,Counting Thyme,￥90.60,3,1,0
66937c669c4da072,Dark Places,￥203.89,3,5,0
468bd274ac084bb9,Darkfever (Fever #1),￥477.90,3,1,0
81372abc86f65c79,Disrupted: My Misadventure in the Start-Up Bubble,￥130.35,3,5,0
d234ddecef49ef4e,"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",￥151.94,3,1,0
dbe33cf29ef1623d,Cosmos,￥308.56,3,2,0
04d858cdeeee0da4,Dead Wake: The Last Crossing of the Lusitania,￥334.75,3,5,0
a7ec599c1a547746,Dracula,￥448.90,3,3,0
98330e431e56a9ea,Do Androids Dream of Electric Sheep? (Blade Runner #1),￥439.17,3,1,0
36d5884d44484277,Dune (Dune #1),￥468.01,3,1,0
73f71f9556442117,Eclipse (Twilight #3),￥159.87,3,1,0
b843f52a986a2914,Eragon (The Inheritance Cycle #1),￥374.25,3,3,0
2ed3a794a70aa85f,Fire Bound (Sea Haven/Sisters of the Heart #5),￥181.54,3,4,0
588ba85ff11a3263,Extreme Prey (Lucas Davenport #26),￥216.68,3,3,0
d5f5a122a593b580,"Fruits Basket, Vol. 3 (Fruits Basket #3)",￥385.34,3,2,0
396385e3de5d18c3,Civilization and Its Discontents,￥511.43,3,2,0
da0349a87c8caa2f,Are We Smart Enough to Know How Smart Animals Are?,￥482.68,3,1,0
ef9c4f2465513956,Are We There Yet?,￥90.94,3,3,0
5d22e2a46604b6e7,Ash,￥188.19,3,4,0
3fb69f34e178d494,Beowulf,￥327.16,3,2,0
1d89a2aa9f6ce50f,Awkward,￥324.34,3,2,0
15f415d436888b2d,"Black Butler, Vol. 1 (Black Butler #1)",￥420.66,3,1,0
67dea6c75d6a1075,Best of My Love (Fool's Gold #20),￥233.83,3,2,0
5439bae708bca198,Beautiful Creatures (Caster Chronicles #1),￥183.84,3,5,0
155e42df837ee5ff,Between Shades of Gray,￥177.36,3,5,0
d3f9c4539c0caa64,Big Little Lies,￥188.62,3,1,0
a9aa3ed5b316470b,"Friday Night Lights: A Town, a Team, and a Dream",￥436.95,3,3,0
bbfc4a3b7b6c94a0,Breaking Dawn (Twilight #4),￥300.97,3,5,0
0bbc48294707ba96,Blink: The Power of Thinking Without Thinking,￥185.46,3,5,0
e256de8aa0c2115f,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",￥233.32,3,2,0
860318b8e244f39c,Black Flags: The Rise of ISIS,￥348.66,3,1,0
8e0bc2fe4e7d35b5,Boy Meets Boy,￥180.17,3,3,0
fd2337c1b73b686e,Brave Enough,￥437.81,3,5,0
ef49db2aaa9bb547,Catastrophic Happiness: Finding Joy in Childhood's Messy Years,￥318.63,3,2,0
b461cf238506c5b8,Career of Evil (Cormoran Strike #3),￥210.88,3,2,0
637e5a45062aa548,Life,￥269.41,2,5,0
9189fd009df41d0e,"Saga, Volume 2 (Saga (Collected Editions) #2)",￥100.24,2,3,0
6fa3ea52c8e31e06,New Moon (Twilight #2),￥109.71,2,4,0
fb495f9f9015a772,Kindle Paperwhite User's Guide,￥290.05,2,3,0
97b8f130d32e9f4e,Girl Online On Tour (Girl Online #2),￥456.15,2,1,0
b0e479be03911916,"Run, Spot, Run: The Ethics of Keeping Pets",￥170.79,2,1,0
ce42e3de94226b2b,Sugar Rush (Offensive Line #2),￥208.32,2,1,0
4130678275eb7c8c,The Sense of an Ending,￥267.70,2,3,0
165affa7adb5eded,#GIRLBOSS,￥434.73,3,1,0
d2185b65af52d68c,"The Suffragettes (Little Black Classics, #96)",￥101.43,2,2,0
f3c76b53b239f511,The Course of Love,￥143.15,2,3,0
276dc716b1da8899,"The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)",￥467.58,2,1,0
87beabf664115d79,A Storm of Swords (A Song of Ice and Fire #3),￥266.33,3,2,0
c9770bb1d5a492a0,A Heartbreaking Work of Staggering Genius,￥463.14,3,5,0
7bf87402413c27ff,Annie on My Mind,￥314.19,3,5,0
bcee4f289ff6699c,A Walk in the Woods: Rediscovering America on the Appalachian Trail,￥260.02,3,4,0
cfe350b20d23b02b,And Then There Were None,￥298.67,3,2,0
5dbd6ec4e154ad2f,A Visit from the Goon Squad,￥120.12,3,5,0
b6d3f4f4ee1f6069,H is for Hawk,￥489.84,2,5,0
7e9579921e5407cb,Cinder (The Lunar Chronicles #1),￥222.57,3,1,0
c0db71f6bb14db11,"Fruits Basket, Vol. 2 (Fruits Basket #2)",￥99.30,2,5,0
9e9932ae1a7d0943,The Silent Twin (Detective Jennifer Knight #3),￥309.25,1,3,0
6f2c0a9adbb2bca9,The Selfish Gene,￥251.24,1,1,0
32d035df92ab9080,The Story of Hong Gildong,￥368.45,1,4,0
b78deb463531d078,The Silent Wife,￥105.27,1,5,0
6514add13c82b115,The Tumor,￥354.54,1,5,0
dac9d1e654fac737,"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",￥311.55,1,2,0
f5873c8fc7760000,8 Keys to Mental Health Through Exercise,￥264.80,3,1,0
9c96cd1329fbd82d,The Zombie Room,￥167.97,1,5,0
460f97a346b44bac,Three Wishes (River of Time: California #1),￥376.90,1,2,0
0268f149d014b389,Travels with Charley: In Search of America,￥493.26,1,5,0
d6d98d3508c30f57,This One Moment (Pushing Limits #1),￥415.54,1,1,0
dab5e75d1339706a,Vampire Girl (Vampire Girl #1),￥459.13,1,2,0
e7e87087b1a44711,"Vampire Knight, Vol. 1 (Vampire Knight #1)",￥131.38,1,1,0
e63c3f25338baf9a,Twenty Love Poems and a Song of Despair,￥264.03,1,4,0
66a4e422b212726a,Ways of Seeing,￥337.06,1,5,0
c5f91eb481427dc5,When I'm Gone,￥443.27,1,3,0
def389ddfda6991b,Where Lightning Strikes (Bleeding Stars #3),￥339.27,1,3,0
38f776ab9118aed7,The Secret Healer,￥294.83,1,3,0
8ceb5c6aed2c5f8b,While You Were Mine,￥352.50,1,5,0
d7b463918d3b8c39,Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),￥451.11,2,4,0
09d26b5f819c6a36,"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",￥157.91,1,4,0
ee61197edb882599,The Girl In The Ice (DCI Erika Foster #1),￥135.21,1,3,0
4280ac3eab57aa5d,The Girl You Lost,￥104.84,1,5,0
29fc016c459aeb14,The Edge of Reason (Bridget Jones #2),￥163.62,1,4,0
3301af038a720587,The Complete Maus (Maus #1-2),￥90.77,1,3,0
09659d1639a1f978,The End of the Jesus Era (An Investigation #1),￥122.84,1,1,0
18b4545a5ed15581,The Communist Manifesto,￥125.92,1,3,0
fff8a057a40c4a60,The Haters,￥237.93,1,5,0
6e473eff459e809f,The Hook Up (Game On #1),￥309.59,1,5,0
86d8bd7afa5b51b3,The Iliad,￥137.86,1,1,0
16c71736dae78764,The Last Girl (The Dominion Trilogy #1),￥309.33,1,2,0
c40b70e0f6d80189,The Mirror & the Maze (The Wrath and the Dawn #1.5),￥250.64,1,1,0
1aeca7d078d57deb,The Little Prince,￥387.47,1,2,0
04e43893e32f9d29,The Light of the Fireflies,￥464.34,1,1,0
5c10b64db3e4f228,The Nicomachean Ethics,￥310.01,1,1,0
f3a0b8c835129558,The Bhagavad Gita,￥490.44,1,3,0
f0512adadffd2480,The Odyssey,￥252.86,1,3,0
b0913e67d38d5ed5,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),￥492.23,1,4,0
7ea31f38675b91c1,One Second (Seven #7),￥451.63,1,2,0
8932e5c12f12ffed,Origins (Alphas 0.5),￥247.31,1,1,0
326825e02a198cf6,"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1)",￥254.82,1,3,0
bcbcbcf0f6ed196f,"Paper Girls, Vol. 1 (Paper Girls #1-5)",￥185.21,1,4,0
849db7ab7f4a640c,Paradise Lost (Paradise #1),￥212.93,1,1,0
3cdca3b4a93980f5,"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",￥400.61,1,5,0
4f64568dfefa3ce7,"Saga, Volume 1 (Saga (Collected Editions) #1)",￥242.96,1,1,0
35e44170702139a4,Sense and Sensibility,￥319.57,1,1,0
9efb397067eb7e8a,"Rhythm, Chord & Malykhin",￥241.77,1,2,0
132adf7335bb384a,Settling the Score (The Summer Games #1),￥383.12,1,2,0
c068c013d6921fea,Shameless,￥497.78,1,3,0
9ed7090d8fa690b0,Shatter Me (Shatter Me #1),￥361.71,1,1,0
3a9a7c5895e82646,Sister Sable (The Mad Queen #1),￥113.72,1,3,0
2ac720f76384c57e,"Skip Beat!, Vol. 01 (Skip Beat! #1)",￥359.32,1,3,0
5bc1fbccfbf2355c,The Art of Not Breathing,￥348.32,1,4,0
229cd6564bf0dce4,Shadow Rites (Jane Yellowrock #10),￥185.29,1,4,0
a7eef9d6795422c1,Taking Shots (Assassins #1),￥161.06,1,2,0
c8614adb1a90b027,The Name of the Wind (The Kingkiller Chronicle #1),￥431.58,1,3,0
e25164e5b3fe208b,Starlark,￥220.35,1,3,0
6fe02600f322a0a9,"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)",￥385.94,1,3,0
6717a70913b3db79,Having the Barbarian's Baby (Ice Planet Barbarians #7.5),￥298.24,1,4,0
3455b45888fb5053,Icing (Aces Hockey #2),￥344.99,1,4,0
eb0fe24bbc845ecc,"Giant Days, Vol. 1 (Giant Days #1-4)",￥484.21,1,4,0
72e6fbf4f6382557,"Fruits Basket, Vol. 1 (Fruits Basket #1)",￥343.62,1,5,0
8d390a1fc3133d06,Jane Eyre,￥327.84,1,5,0
f28f7299d38c0932,Imperfect Harmony,￥296.36,1,4,0
06f6a57a6d532844,Kitchens of the Great Midwest,￥487.97,1,5,0
35a60467893aa168,"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",￥336.03,1,4,0
1053fb7ee17a1f33,Matilda,￥241.77,1,1,0
4f19709e47883df5,Meditations,￥220.87,1,2,0
d510567580c8be52,Lost Among the Living,￥236.31,1,4,0
6e712ea24e77bd96,Listen to Me (Fusion #1),￥503.24,1,3,0
63e20a0f98218a87,Myriad (Prentor #1),￥501.19,1,4,0
228ba5e7577e1d49,"1,000 Places to See Before You Die",￥222.49,1,5,0
bfd5e1701c862ac3,"Ajin: Demi-Human, Volume 1 (Ajin: Demi-Human #1)",￥486.77,1,4,0
71a6471bbdac21d9,Lord of the Flies,￥212.33,1,3,0
